Producer,725,600
Producer,226,0
Producer,80,100
Producer,420,0
Consumer,674,100
Producer,648,0
Consumer,380,100
Producer,410,100
Consumer,360,103726600
Consumer,538,0
Producer,937,103931100
Consumer,523,103727900
Consumer,135,100
Producer,660,210746000
Consumer,773,969800
Consumer,10,0
Producer,803,359000
Consumer,628,319900
Producer,581,182600
Producer,14,0
Consumer,687,146600
Producer,438,219400
Producer,57,100
Consumer,303,104062900
Consumer,241,0
Producer,318,130700
Consumer,396,210881100
Producer,132,126200
Producer,356,0
Consumer,507,103901900
Producer,523,1078100
Consumer,288,129400
Producer,542,142500
Consumer,382,254000
Consumer,224,0
Producer,695,652200
Consumer,835,100
Consumer,53,100
Producer,116,0
Producer,568,0
Producer,230,0
Consumer,702,100
Consumer,179,100
Consumer,101,0
Producer,894,100
Consumer,3,100
Consumer,387,0
Consumer,389,0
Producer,800,101974800
Consumer,461,101649400
Consumer,313,100
Producer,825,101654800
Consumer,942,205707500
Producer,645,101645800
Consumer,118,0
Consumer,81,0
Consumer,329,0
Consumer,128,0
Producer,302,116200
Producer,266,0
Consumer,505,128100
Producer,619,101733200
Producer,199,100
Consumer,786,130500
Producer,772,64900
Consumer,426,122800
Consumer,464,100
Producer,589,101712100
Consumer,347,117900
Producer,575,149500
Consumer,435,111700
Consumer,314,0
Producer,749,155700
Consumer,712,107400
Producer,386,84900
Producer,356,92400
Consumer,782,256700
Producer,535,101832000
Consumer,447,100
Producer,799,0
Consumer,366,0
Consumer,144,0
Consumer,7,0
Producer,113,0
Producer,127,0
Consumer,341,0
Consumer,178,0
Producer,115,100
Producer,516,100
Producer,119,0
Consumer,671,100
Producer,674,105996700
Producer,30,0
Consumer,149,0
Consumer,217,0
Consumer,315,0
Consumer,218,0
Producer,604,105929100
Consumer,551,73900
Producer,786,110500
Consumer,435,106091500
Consumer,133,100
Producer,663,48700
Consumer,451,24200
Consumer,513,96000
Producer,618,86600
Producer,261,51800
Consumer,319,127600
Consumer,241,100
Producer,530,106645000
Producer,92,0
Consumer,176,0
Consumer,423,100
Producer,612,96900
Consumer,842,106925700
Producer,552,106970900
Producer,116,0
Producer,66,0
Consumer,404,106857600
Producer,422,106792800
Consumer,60,106808700
Consumer,718,100
Consumer,28,0
Consumer,61,0
Producer,604,184300
Producer,22,100
Consumer,317,48000
Producer,326,169300
Consumer,512,58700
Producer,572,158900
Producer,86,100
Consumer,789,135700
Producer,440,107050900
Producer,380,0
Consumer,124,60600
Consumer,375,87500
Consumer,85,100
Consumer,178,0
Producer,609,107012500
Consumer,460,65400
Producer,197,122000
Producer,506,100
Consumer,702,82700
Producer,652,258000
Consumer,329,55400
Producer,58,0
Producer,40,0
Consumer,450,100
Producer,60,100
Producer,306,100
Producer,283,100
Producer,100,100
Consumer,685,107581800
Producer,639,107611800
Producer,98,0
Consumer,204,100
Consumer,204,0
Consumer,458,107851300
Producer,782,100
Consumer,294,108600
Consumer,391,100
Producer,485,144900
Consumer,476,89600
Producer,672,0
Consumer,514,100
Consumer,196,0
Producer,608,100
Consumer,632,100
Producer,451,100
Producer,119,0
Consumer,133,0
Consumer,334,100
Producer,664,0
Consumer,822,107231600
Producer,244,107263000
Producer,513,100
Producer,31,100
Consumer,451,100
Consumer,259,100
Producer,95,0
Producer,405,100
Consumer,643,100
Consumer,30,200
Producer,751,100
Consumer,523,307200
Consumer,221,0
Producer,528,272700
Consumer,426,146800
Producer,242,114600
Producer,171,110600
Producer,84,0
Consumer,406,114800
Producer,328,127800
Consumer,56,110600
Consumer,471,100
Producer,940,127900
Consumer,220,116900
Consumer,529,0
Producer,641,143600
Consumer,583,272200
Producer,572,86400
Consumer,490,100
Producer,159,100
Producer,367,0
Consumer,805,100
Producer,656,0
Producer,264,107461300
Consumer,63,107471800
Consumer,173,100
Consumer,103,0
Consumer,181,0
Consumer,274,107443200
Producer,768,107475300
Consumer,47,50800
Consumer,774,193000
Producer,143,166400
Producer,659,100
Consumer,872,72900
Producer,384,215012300
Producer,29,100
Producer,484,100
Consumer,228,5900
Consumer,733,214045300
Producer,562,106582500
Consumer,219,0
Producer,109,0
Consumer,395,200
Producer,673,106655600
Consumer,496,106627500
Producer,130,106612400
Producer,51,100
Producer,141,100
Producer,24,0
Consumer,339,106635600
Producer,233,0
Producer,367,100
Consumer,808,0
Producer,645,106793400
Producer,73,100
Consumer,743,321551600
Producer,227,174600
Consumer,116,95500
Producer,509,133000
Consumer,592,164300
Producer,937,143000
Consumer,382,78000
Producer,285,120900
Consumer,867,106699000
Producer,611,120600
Producer,260,0
Consumer,582,106780200
Consumer,229,106675300
Producer,497,130800
Producer,169,0
Consumer,441,213400
Producer,518,100
Producer,83,0
Consumer,41,100
Consumer,856,0
Producer,272,0
Producer,670,100
Consumer,920,100
Producer,32,0
Producer,698,100
Consumer,625,106303900
Producer,645,257800
Producer,223,100
Consumer,466,106294700
Producer,167,0
Producer,291,0
Consumer,768,100
Producer,90,100
Producer,51,0
Producer,128,0
Producer,315,104000
Producer,4,100
Consumer,647,213897800
Producer,227,100
Producer,443,107598400
Consumer,519,107527000
Consumer,217,0
Consumer,94,100
Producer,436,0
Producer,418,0
Consumer,729,67200
Producer,626,208100
Producer,150,0
Consumer,777,113000
Producer,80,81100
Producer,623,136100
Producer,72,100
Consumer,748,85600
Producer,313,177600
Producer,16,500
Producer,222,100
Producer,269,0
Consumer,922,200
Producer,376,0
Producer,248,0
Producer,59,0
Producer,70,0
Producer,163,0
Consumer,812,100
Producer,826,100
Consumer,945,221972800
Producer,941,100
Consumer,593,114437400
Producer,552,197300
Consumer,839,114321900
Consumer,54,162800
Producer,151,112000
Producer,494,234500
Consumer,432,114700
Producer,360,224600
Producer,320,174300
Consumer,721,125900
Producer,182,162900
Consumer,146,109600
Producer,244,161700
Consumer,409,263800
Producer,507,126600
Consumer,21,44300
Producer,330,379200
Consumer,697,252200
Producer,481,363000
Consumer,423,134700
Producer,583,100
Producer,46,0
Consumer,524,100
Producer,129,0
Producer,488,0
Consumer,754,105011900
Producer,635,100
Consumer,501,105029000
Consumer,73,120600
Producer,111,113000
Producer,341,121700
Consumer,650,163700
Producer,469,100
Producer,324,100
Consumer,97,100
Consumer,377,0
Consumer,240,113768800
Producer,731,0
Producer,27,113798600
Consumer,597,113935300
Consumer,245,113838000
Producer,158,150400
Producer,187,0
Consumer,250,152100
Producer,705,108100
Consumer,16,143800
Consumer,688,178700
Producer,291,193800
Producer,64,0
Consumer,259,84500
Consumer,43,83200
Producer,210,96100
Consumer,441,114122900
Producer,941,219277900
Consumer,499,305300
Consumer,250,40500
Producer,244,42300
Producer,354,235500
Producer,171,0
Consumer,503,129900
Consumer,70,100
Producer,101,0
Producer,469,100
Consumer,523,0
Consumer,280,100
Producer,475,100
Consumer,400,0
Producer,331,106183700
Producer,371,68000
Consumer,899,106190400
Producer,860,106479400
Consumer,863,106185900
Producer,813,43600
Consumer,731,104800
Consumer,7,0
Producer,94,211200
Producer,476,141300
Consumer,278,88000
Producer,558,132100
Consumer,315,166600
Consumer,285,100
Producer,559,76900
Consumer,648,106528800
Consumer,259,106362500
Producer,646,160000
Producer,24,100
Producer,23,0
Consumer,224,45300
Producer,361,164900
Consumer,421,163500
Producer,206,157300
Producer,308,0
Consumer,391,154100
Consumer,274,100
Consumer,218,246800
Producer,933,271500
Consumer,288,199700
Consumer,101,0
Consumer,358,0
Producer,627,100900
Producer,111,100
Consumer,549,54400
Producer,50,189400
Producer,421,100
Producer,81,0
Consumer,879,116400
Producer,729,103700
Consumer,815,124800
Producer,967,217300
Consumer,535,96700
Consumer,315,98900
Producer,188,108600
Producer,660,107500
Consumer,847,198900
Consumer,61,0
Producer,814,86000
Producer,24,100
Consumer,8,100
Consumer,587,100
Producer,37,100
Producer,528,0
Consumer,15,100
Consumer,676,0
Consumer,43,0
Consumer,18,0
Consumer,59,0
Producer,429,106744300
Producer,332,0
Consumer,567,119800
Producer,198,100
Producer,62,100
Producer,265,106738500
Consumer,487,195200
Producer,571,170800
Consumer,500,212000
Consumer,138,0
Producer,383,137800
Producer,86,0
Consumer,553,129600
Producer,736,106989400
Producer,47,0
Consumer,375,322100
Consumer,487,106896200
Producer,771,107057300
Producer,79,0
Consumer,300,55400
Consumer,564,107005200
Producer,541,152700
Producer,82,100
Consumer,616,284800
Producer,299,360000
Producer,10,0
Producer,561,0
Consumer,478,44100
Consumer,259,281400
Consumer,152,100
Producer,830,128800
Producer,37,0
Consumer,615,78400
Consumer,23,0
Producer,553,108900
Consumer,106,45200
Producer,247,118300
Consumer,808,217100
Producer,469,108000
Consumer,479,42200
Producer,306,105400
Consumer,315,0
Producer,306,100
Producer,247,100
Producer,152,100
Consumer,454,100
Producer,502,100
Producer,32,0
Consumer,872,106465800
Producer,703,106424500
Consumer,430,0
Consumer,293,150600
Producer,801,113300
Consumer,196,152100
Consumer,111,0
Consumer,206,100
Consumer,170,100
Producer,281,100
Producer,225,0
Consumer,265,0
Producer,535,100
Consumer,616,100
Producer,343,107420900
Producer,246,104900
Consumer,717,0
Consumer,94,100
Producer,232,107465500
Producer,527,0
Consumer,676,107466900
Consumer,15,0
Producer,449,188500
Producer,149,0
Producer,210,0
Consumer,526,100
Consumer,394,100
Producer,83,100
Producer,489,100
Consumer,340,0
Producer,225,31800
Consumer,319,100
Consumer,77,0
Producer,787,100
Consumer,602,0
Producer,582,0
Producer,102,114662700
Consumer,747,1500
Consumer,142,100
Producer,897,114663700
Consumer,425,114726000
Consumer,422,114761200
Consumer,48,0
Producer,818,114675600
Consumer,710,43500
Producer,566,200700
Producer,165,0
Consumer,594,114742700
Producer,159,140400
Producer,481,0
Consumer,747,177400
Consumer,184,43600
Producer,75,167000
Producer,594,223500
Consumer,460,114833500
Consumer,27,29600
Producer,304,0
Producer,110,0
Consumer,498,100
Producer,684,100
Consumer,370,100
Producer,456,0
Consumer,637,114348300
Producer,520,100
Consumer,513,114322600
Consumer,32,100
Producer,241,100
Producer,292,100
Producer,77,0
Consumer,48,100
Consumer,799,100
Producer,696,500
Consumer,319,200
Consumer,291,115143500
Producer,538,115155000
Producer,39,100
Consumer,556,2957700
Producer,249,2949600
Producer,125,0
Consumer,238,100
Producer,336,98431600
Consumer,6,100
Consumer,416,200
Consumer,123,100
Producer,645,0
Producer,147,0
Consumer,636,0
Producer,482,100
Consumer,677,221647800
Producer,714,221694000
Consumer,606,8348900
Producer,533,8377400
Producer,209,100
Producer,18,200
Consumer,652,0
Consumer,177,100
Producer,206,100
Producer,402,0
Consumer,460,100
Producer,637,100
Consumer,411,104260800
Consumer,337,0
Producer,370,0
Producer,335,0
Producer,141,0
Consumer,782,100
Consumer,68,0
Producer,895,104378400
Consumer,820,208900
Producer,357,202300
Producer,403,0
Consumer,451,197900
Producer,399,161000
Consumer,722,179900
Producer,646,186700
Producer,189,146500
Consumer,414,142500
Consumer,508,0
Producer,854,106500
Consumer,897,104436800
Producer,555,104389800
Consumer,15,99400
Consumer,248,112200
Consumer,202,91900
Producer,15,85000
Producer,281,322600
Consumer,185,99000
Producer,497,108900
Consumer,130,106800
Producer,159,102900
Producer,213,157300
Consumer,762,126900
Producer,737,159400
Consumer,537,156700
Producer,589,38900
Consumer,623,263100
Consumer,109,76800
Producer,724,525800
Consumer,703,434400
Producer,393,143300
Producer,214,0
Consumer,139,57800
Consumer,207,107510000
Consumer,226,200
Consumer,246,100
Producer,685,107989200
Consumer,305,83800
Producer,299,107748700
Producer,158,100
Consumer,668,100
Consumer,100,0
Producer,742,0
Producer,83,0
Consumer,727,204100
Producer,593,140100
Consumer,553,327000
Producer,593,294500
Consumer,451,348600
Producer,544,290100
Consumer,885,313000
Producer,576,269300
Consumer,319,248500
Consumer,81,100
Producer,514,418100
Producer,155,0
Consumer,875,386900
Producer,285,127400
Producer,242,0
Consumer,452,472000
Consumer,72,100
Producer,851,432900
Consumer,866,488800
Producer,737,433800
Producer,227,100
Consumer,332,0
Consumer,9,0
Consumer,497,0
Consumer,110,0
Producer,410,0
Producer,35,0
Producer,222,0
Consumer,641,113948600
Consumer,65,100
Producer,235,113711000
Producer,598,113933600
Producer,25,0
Producer,26,0
Consumer,784,5510300
Producer,786,5914300
Consumer,872,5515000
Producer,890,5466900
Consumer,84,5231400
Consumer,309,0
Consumer,242,100
Producer,237,200
Consumer,474,200
Producer,364,0
Producer,368,100
Consumer,37,0
Consumer,518,100
Consumer,199,0
Producer,524,100
Producer,309,100
Producer,76,0
Consumer,583,120300
Consumer,132,157000
Producer,794,100
Consumer,526,195900
Consumer,34,157700
Consumer,73,130500
Producer,429,198900
Consumer,619,137600
Producer,546,193500
Consumer,41,95000
Consumer,399,296200
Consumer,110,0
Producer,584,137700
Producer,18,0
Producer,1,100
Consumer,128,88600
Producer,325,102577300
Consumer,207,91800
Consumer,381,76000
Producer,598,312200
Consumer,855,246800
Producer,821,106637400
Consumer,23,71300
Consumer,77,63900
Consumer,387,106200
Consumer,426,37600
Producer,423,121700
Producer,401,0
Consumer,379,39800
Producer,62,115100
Consumer,315,32800
Consumer,78,34000
Producer,264,108200
Consumer,250,21300
Producer,637,114100
Consumer,308,36700
Consumer,331,41700
Producer,810,284700
Consumer,32,23300
Consumer,749,144300
Consumer,50,0
Producer,638,280800
Consumer,744,23200
Producer,824,220653500
Consumer,783,26600
Producer,909,141500
Consumer,887,240700
Producer,572,145100
Consumer,666,324400
Producer,938,106949700
Consumer,887,46500
Producer,737,145200
Producer,139,100
Consumer,773,270600
Producer,829,635800
Consumer,218,34900
Producer,148,0
Consumer,94,105560200
Consumer,536,100
Consumer,239,100
Producer,64,0
Producer,505,0
Producer,236,0
Producer,28,0
Consumer,816,210400
Producer,635,210700
Producer,113,0
Consumer,124,102100
Consumer,447,151000
Consumer,157,100
Producer,828,229500
Consumer,146,107500
Producer,183,145400
Consumer,438,80100
Producer,257,105915700
Consumer,459,257300
Consumer,198,100
Producer,888,214221800
Consumer,615,50500
Producer,276,281400
Producer,105,100
Consumer,291,277400
Consumer,441,100
Producer,505,267500
Producer,435,0
Consumer,971,208834300
Producer,485,142900
Producer,73,0
Consumer,170,52000
Producer,549,238500
Consumer,855,231000
Producer,230,149800
Producer,628,303500
Consumer,918,375600
Producer,551,155300
Consumer,545,66300
Producer,247,158800
Producer,505,0
Consumer,595,103900
Producer,597,152400
Consumer,85,77100
Consumer,508,0
Producer,771,154700
Consumer,919,273700
Producer,654,140200
Consumer,665,100
Producer,61,0
Producer,476,0
Consumer,271,142900
Producer,598,191800
Consumer,381,112100
Consumer,316,77700
Producer,563,0
Consumer,244,0
Consumer,6,100
Consumer,304,56600
Producer,192,102900
Producer,133,0
Producer,22,100
Producer,332,0
Consumer,655,334500
Producer,32,0
Producer,493,0
Producer,25,0
Consumer,551,100
Producer,757,0
Producer,2,100
Consumer,740,106558500
Producer,720,100
Consumer,734,106511600
Producer,148,100
Producer,305,0
Consumer,435,402800
Consumer,217,0
Producer,266,175400
Producer,536,0
Consumer,812,193900
Producer,489,147800
Producer,238,0
Consumer,639,100
Producer,152,100
Producer,407,100
Producer,146,100
Consumer,24,100
Consumer,437,100
Consumer,171,100
Producer,741,0
Consumer,733,0
Producer,657,113935900
Consumer,818,492600
Producer,725,442900
Consumer,538,63600
Producer,580,225500
Consumer,426,185000
Producer,301,209500
Consumer,106,30200
Consumer,460,146900
Producer,805,208300
Producer,15,100
Consumer,55,24600
Consumer,558,114033800
Producer,407,136900
Consumer,495,0
Producer,609,0
Producer,95,100
Producer,25,100
Consumer,677,77600
Producer,370,63200
Producer,111,103200
Producer,184,100
Consumer,296,51600
Producer,336,25600
Consumer,909,155300
Producer,871,144400
Producer,27,0
Consumer,138,102100
Consumer,731,188100
Producer,654,173500
Consumer,172,76000
Producer,61,196000
Producer,309,0
Consumer,762,47100
Producer,642,206500
Consumer,285,273100
Consumer,288,0
Producer,616,206300
Producer,46,0
Consumer,419,61000
Producer,158,214300
Consumer,508,44000
Producer,133,180700
Producer,144,0
Producer,209,0
Consumer,327,74100
Producer,50,100
Producer,204,100
Producer,41,100
Producer,30,0
Consumer,517,100
Producer,170,200
Producer,548,100
Producer,148,100
Consumer,854,69700
Producer,626,0
Consumer,669,100
Producer,447,100
Producer,339,100
Consumer,364,100
Consumer,406,100
Producer,446,100
Producer,170,100
Consumer,500,100
Producer,109,100
Producer,143,100
Producer,247,106110900
Consumer,337,390100
Producer,354,139000
Consumer,509,346300
Producer,547,127200
Consumer,572,106800
Producer,758,115000
Consumer,626,567800
Producer,342,100
Consumer,104,100
Consumer,102,100
Consumer,216,100
Producer,608,100
Consumer,747,106557000
Producer,548,106200800
Producer,305,106192900
Consumer,761,41200
Producer,720,56700
Consumer,805,106279900
Producer,321,106191900
Producer,390,0
Consumer,633,126500
Producer,719,118100
Consumer,352,140900
Producer,14,55400
Producer,402,109000
Consumer,712,69500
Producer,385,112800
Producer,119,0
Consumer,262,142000
Producer,249,138900
Consumer,242,63400
Consumer,429,107400
Consumer,97,0
Producer,423,140200
Consumer,51,19800
Producer,289,202300
Consumer,546,0
Producer,458,100
Producer,282,0
Consumer,628,100
Consumer,3,0
Producer,754,108207000
Consumer,577,108355900
Consumer,321,100
Producer,441,108246500
Producer,278,100
Producer,167,100
Consumer,829,108294700
Producer,464,76200
Producer,180,179500
Consumer,456,173000
Consumer,256,174000
Consumer,61,0
Producer,876,144300
Consumer,870,141400
Producer,569,108490600
Consumer,250,100
Producer,23,0
Producer,319,100
Consumer,294,0
Consumer,285,0
Producer,725,100
Consumer,735,100175000
Producer,782,0
Producer,59,100
Consumer,785,100173400
Producer,207,100
Producer,629,100320900
Consumer,199,100
Consumer,218,0
Consumer,458,193000
Producer,764,161700
Consumer,705,178100
Producer,432,188000
Producer,401,0
Consumer,953,192900
Producer,383,100363600
Consumer,152,0
Producer,497,0
Producer,208,105814700
Consumer,464,105994300
Consumer,203,100
Producer,218,105951100
Consumer,83,100
Consumer,5,0
Consumer,251,0
Producer,360,100
Consumer,56,105943600
Consumer,430,0
Producer,695,106114200
Consumer,560,106153000
Producer,452,206346300
Consumer,581,223700
Producer,881,124900
Consumer,837,113100
Producer,557,166600
Producer,319,0
Consumer,834,100
Producer,111,0
Producer,50,100
Producer,547,0
Consumer,422,106955500
Consumer,16,100
Consumer,420,50300
Producer,703,74300
Consumer,156,100
Consumer,301,0
Producer,539,206300
Consumer,648,136200
Producer,794,51200
Consumer,298,60700
Consumer,116,58300
Consumer,478,100
Producer,892,100
Consumer,394,100
Consumer,64,100
Consumer,465,0
Producer,600,114824800
Producer,327,0
Producer,7,100
Consumer,545,114918100
Producer,430,115022900
Consumer,645,114895000
Consumer,95,100
Producer,656,114929600
Producer,34,44500
Consumer,567,451300
Consumer,157,100
Producer,336,200
Producer,73,100
Consumer,325,0
Producer,655,0
Consumer,793,86300
Producer,397,0
Producer,547,104027500
Consumer,462,150000
Consumer,123,120900
Consumer,176,100
Producer,566,132300
Producer,76,0
Producer,131,100
Consumer,178,163500
Consumer,62,0
Consumer,697,0
Producer,859,104227700
Consumer,473,228900
Consumer,334,0
Producer,722,104107200
Consumer,115,100
Consumer,121,200
Producer,433,100
Consumer,199,100
Consumer,570,0
Producer,352,107403100
Producer,83,0
Consumer,626,100
Producer,308,107475900
Producer,400,107532300
Consumer,406,115700
Producer,412,139900
Consumer,635,95400
Producer,616,131400
Consumer,372,133200
Consumer,283,0
Producer,763,214100
Consumer,680,100
Producer,648,100
Consumer,559,100
Producer,719,0
Consumer,370,100
Consumer,136,0
Consumer,109,100
Producer,344,0
Consumer,420,105101500
Consumer,68,100
Producer,420,212483700
Producer,276,0
Consumer,552,100
Consumer,4,0
Producer,471,124100
Consumer,282,105500
Producer,322,150600
Consumer,526,182700
Producer,320,226100
Consumer,414,166500
Producer,704,105312700
Consumer,942,230300
Producer,417,225900
Producer,107,100
Producer,57,0
Consumer,203,154900
Producer,382,105346400
Producer,52,0
Consumer,793,225300
Producer,663,105480300
Consumer,371,105290800
Consumer,196,100
Producer,616,245300
Consumer,166,95400
Producer,319,232200
Consumer,562,86600
Producer,253,149700
Producer,241,200
Producer,134,0
Consumer,231,100
Consumer,199,0
Consumer,475,0
Producer,336,100
Producer,399,0
Consumer,46,0
Consumer,219,0
Consumer,96,100
Consumer,213,100
Producer,397,0
Consumer,258,103090500
Consumer,270,0
Producer,773,103078600
Producer,141,100
Consumer,68,138900
Consumer,66,100
Consumer,445,0
Consumer,351,0
Producer,349,175000
Producer,260,100
Consumer,444,125300
Producer,599,110600
Consumer,341,129000
Consumer,381,144700
Producer,260,104100
Producer,452,90400
Consumer,583,70400
Producer,630,261300
Consumer,626,270400
Producer,635,105200
Consumer,579,28500
Producer,324,100
Producer,354,0
Consumer,377,113552500
Producer,100,100
Producer,243,100
Producer,28,0
Consumer,114,100
Consumer,26,0
Consumer,805,0
Producer,861,100
Consumer,838,113770600
Producer,722,151100
Consumer,624,104400
Producer,144,93200
Producer,253,160600
Producer,259,160600
Consumer,627,113927600
Producer,194,73000
Producer,246,68000
Consumer,97,98900
Consumer,57,0
Consumer,41,0
Producer,58,59900
Producer,154,138400
Producer,316,130700
Consumer,818,242500
Consumer,45,100
Producer,502,35200
Consumer,176,108100
Producer,519,130800
Producer,53,100
Consumer,871,227500
Producer,666,252100
Producer,186,0
Consumer,884,245200
Producer,891,264600
Consumer,853,120900
Producer,594,258000
Consumer,637,100
Producer,717,100
Consumer,415,8000
Producer,422,100
Consumer,35,100
Consumer,287,100
Producer,8,100
Producer,137,158100
Producer,105,123700
Consumer,321,228200
Producer,511,179600
Consumer,697,222000
Consumer,146,224300
Producer,418,117100
